ID,Year,Fall,Name,NameType,Mass,Latitude,Longitude
16634,1889-01-01T00:00:00.000,Fell,Mighei,Valid,8000,48.06667,30.96667
16635,1992-01-01T00:00:00.000,Fell,Mihonoseki,Valid,6380,35.56833,133.22
16636,1944-01-01T00:00:00.000,Fell,Mike,Valid,224.2,46.23333,17.53333
16640,1842-01-01T00:00:00.000,Fell,Milena,Valid,10000,46.18333,16.1
16643,1960-01-01T00:00:00.000,Fell,Millbillillie,Valid,330000,-26.45,120.36667
16645,1930-01-01T00:00:00.000,Fell,Miller (Arkansas),Valid,16700,35.4,-92.05
16692,1632-01-01T00:00:00.000,Fell,Minamino,Valid,1040,35.07833,136.93333
16696,1826-01-01T00:00:00.000,Fell,Mineo,Valid,42,37.28333,14.7
16697,1952-01-01T00:00:00.000,Fell,Min-Fan-Zhun,Valid,5500,32.33333,120.66667
16700,1905-01-01T00:00:00.000,Fell,Minnichhof,Valid,550,47.7,16.6
16701,1910-01-01T00:00:00.000,Fell,Mirzapur,Valid,8510,25.68333,83.25
16703,1890-01-01T00:00:00.000,Fell,Misshof,Valid,5800,56.66667,23.0
16707,1898-01-01T00:00:00.000,Fell,Mjelleim,Valid,100.7,61.73333,5.93333
16709,1882-01-01T00:00:00.000,Fell,Mocs,Valid,300000,46.8,24.03333
16711,1905-01-01T00:00:00.000,Fell,Modoc (1905),Valid,35000,38.5,-101.1
16713,1908-01-01T00:00:00.000,Fell,Mokoia,Valid,4500,-39.63333,174.4
16715,1858-01-01T00:00:00.000,Fell,Molina,Valid,144000,38.11667,-1.16667
16717,1953-01-01T00:00:00.000,Fell,Molteno,Valid,150,-31.25,26.46667
16719,1998-01-01T00:00:00.000,Fell,Monahans (1998),Valid,2587,31.60833,-102.85833
16720,1849-01-01T00:00:00.000,Fell,Monroe,Valid,8600,35.25,-80.5
16725,1950-01-01T00:00:00.000,Fell,Monte das Fortes,Valid,4885,38.01667,-8.25
16726,1846-01-01T00:00:00.000,Fell,Monte Milone,Valid,3130,43.26667,13.35
16727,1923-01-01T00:00:00.000,Fell,Montferré,Valid,149000,43.39056,1.9625
16729,1838-01-01T00:00:00.000,Fell,Montlivault,Valid,500,47.63333,1.58333
16733,1950-01-01T00:00:00.000,Fell,Monze,Valid,,-15.96667,27.35
16736,1913-01-01T00:00:00.000,Fell,Moore County,Valid,1880,35.41667,-79.38333
16737,1810-01-01T00:00:00.000,Fell,Mooresfort,Valid,3520,52.45,-8.33333
16738,1930-01-01T00:00:00.000,Fell,Moorleah,Valid,8887.5,-40.975,145.6
16740,1808-01-01T00:00:00.000,Fell,Moradabad,Valid,70,28.78333,78.83333
16742,2000-01-01T00:00:00.000,Fell,Morávka,Valid,633,49.6,18.53333
16747,1875-01-01T00:00:00.000,Fell,Mornans,Valid,1300,44.6,5.13333
36592,2006-01-01T00:00:00.000,Fell,Moss,Valid,3763,59.43333,10.7
16759,1868-01-01T00:00:00.000,Fell,Moti-ka-nagla,Valid,1500,26.83333,77.33333
16762,1868-01-01T00:00:00.000,Fell,Motta di Conti,Valid,9150,45.2,8.5
16766,1902-01-01T00:00:00.000,Fell,Mount Browne,Valid,11300,-29.8,141.7
16804,1991-01-01T00:00:00.000,Fell,Mount Tazerzait,Valid,110000,18.7,4.8
16805,1637-01-01T00:00:00.000,Fell,Mount Vaisi,Valid,17000,44.08333,6.86667
16820,1944-01-01T00:00:00.000,Fell,Mtola,Valid,1100,-11.5,33.5
16841,1865-01-01T00:00:00.000,Fell,Muddoor,Valid,4400,12.63333,77.01667
16851,1795-01-01T00:00:00.000,Fell,Mulletiwu,Valid,25.5,9.33333,80.83333
16874,1924-01-01T00:00:00.000,Fell,Muraid,Valid,4703,24.5,90.21667
16875,1969-01-01T00:00:00.000,Fell,Murchison,Valid,100000,-36.61667,145.2
16882,1950-01-01T00:00:00.000,Fell,Murray,Valid,12600,36.6,-88.1
16885,1964-01-01T00:00:00.000,Fell,Muzaffarpur,Valid,1245,26.13333,85.53333
16887,1842-01-01T00:00:00.000,Fell,Myhee Caunta,Valid,,23.05,72.63333
16889,1956-01-01T00:00:00.000,Fell,Nadiabondi,Valid,8165,12.0,1.0
16890,1922-01-01T00:00:00.000,Fell,Nagai,Valid,1810,38.12167,140.06167
16892,1875-01-01T00:00:00.000,Fell,Nagaria,Valid,20,26.98333,78.21667
16893,1895-01-01T00:00:00.000,Fell,Nagy-Borové,Valid,6100,49.16667,19.5
16898,1911-01-01T00:00:00.000,Fell,Nakhla,Valid,10000,31.31667,30.35
16899,1923-01-01T00:00:00.000,Fell,Nakhon Pathom,Valid,23200,13.73333,100.08333
16902,1886-01-01T00:00:00.000,Fell,Nammianthal,Valid,4500,12.28333,79.2
16903,1917-01-01T00:00:00.000,Fell,Nan Yang Pao,Valid,52900,35.66667,103.5
16904,1825-01-01T00:00:00.000,Fell,Nanjemoy,Valid,7500,38.41667,-77.16667
16907,1984-01-01T00:00:00.000,Fell,Nantong,Valid,529,32.11667,121.8
16908,1928-01-01T00:00:00.000,Fell,Naoki,Valid,17000,19.25,77.0
16909,1974-01-01T00:00:00.000,Fell,Naragh,Valid,2700,33.75,51.5
16912,1928-01-01T00:00:00.000,Fell,Narellan,Valid,367.5,-34.05,150.68889
16914,0921-01-01T00:00:00.000,Fell,Narni,Valid,,42.51667,12.51667
16922,1936-01-01T00:00:00.000,Fell,Nassirah,Valid,347,-21.73333,165.9
16923,1973-01-01T00:00:00.000,Fell,Natal,Valid,1.4,,
16927,1890-01-01T00:00:00.000,Fell,Nawapali,Valid,105,21.25,83.66667
16934,1995-01-01T00:00:00.000,Fell,Neagari,Valid,420,36.44917,136.46528
16935,1870-01-01T00:00:00.000,Fell,Nedagolla,Valid,4500,18.68333,83.48333
16941,1970-01-01T00:00:00.000,Fell,Nejo,Valid,2450,9.5,35.33333
16945,1864-01-01T00:00:00.000,Fell,Nerft,Valid,10250,56.5,21.5
16950,2002-01-01T00:00:00.000,Fell,Neuschwanstein,Valid,6189,47.525,10.80833
16953,1860-01-01T00:00:00.000,Fell,New Concord,Valid,230000,40.0,-81.76667
16954,1994-01-01T00:00:00.000,Fell,New Halfa,Valid,12000,15.36667,35.68333
16960,2003-01-01T00:00:00.000,Fell,New Orleans,Valid,19256,29.94718,-90.10976
16966,1883-01-01T00:00:00.000,Fell,Ngawi,Valid,1393,-7.45,111.41667
16968,1900-01-01T00:00:00.000,Fell,N'Goureyma,Valid,37500,13.85,-4.38333
16970,1750-01-01T00:00:00.000,Fell,Nicorps,Valid,,49.03333,-1.43333
16974,1967-01-01T00:00:00.000,Fell,Niger (L6),Valid,3.3,,
16975,1967-01-01T00:00:00.000,Fell,Niger (LL6),Valid,3.3,,
16976,1935-01-01T00:00:00.000,Fell,Nikolaevka,Valid,3996,52.45,78.63333
16977,1954-01-01T00:00:00.000,Fell,Nikolskoe,Valid,6000,56.11667,37.33333
16980,1975-01-01T00:00:00.000,Fell,Ningbo,Valid,14250,29.86667,121.48333
16981,1983-01-01T00:00:00.000,Fell,Ningqiang,Valid,4610,32.925,105.90667
16982,1897-01-01T00:00:00.000,Fell,Nio,Valid,467,34.2,131.56667
16983,1912-01-01T00:00:00.000,Fell,N'Kandhla,Valid,17200,-28.56667,30.7
16984,1823-01-01T00:00:00.000,Fell,Nobleborough,Valid,2300,44.08333,-69.48333
16985,1991-01-01T00:00:00.000,Fell,Noblesville,Valid,483.7,40.08528,-86.055
16988,0861-01-01T00:00:00.000,Fell,Nogata,Valid,472,33.725,130.75
16989,1879-01-01T00:00:00.000,Fell,Nogoya,Valid,4000,-32.36667,-59.83333
16994,1918-01-01T00:00:00.000,Fell,Norfork,Valid,1050,36.21667,-92.26667
17922,1948-01-01T00:00:00.000,Fell,Norton County,Valid,1100000,39.68333,-99.86667
17930,1971-01-01T00:00:00.000,Fell,Noventa Vicentina,Valid,177,45.29167,11.52722
17933,1886-01-01T00:00:00.000,Fell,Novo-Urei,Valid,1900,54.81667,46.0
17934,1662-01-01T00:00:00.000,Fell,Novy-Ergi,Valid,,58.55,31.33333
17935,1908-01-01T00:00:00.000,Fell,Novy-Projekt,Valid,1001,56.0,22.0
17936,1933-01-01T00:00:00.000,Fell,Noyan-Bogdo,Valid,250,42.91667,102.46667
17938,1978-01-01T00:00:00.000,Fell,Nuevo Mercurio,Valid,50000,24.3,-102.13333
17959,1851-01-01T00:00:00.000,Fell,Nulles,Valid,5000,41.63333,0.75
17960,1925-01-01T00:00:00.000,Fell,Numakai,Valid,363,43.33333,141.86667
17969,1939-01-01T00:00:00.000,Fell,Nyaung,Valid,737.6,21.20833,94.91667
17970,1914-01-01T00:00:00.000,Fell,Nyirábrany,Valid,1100,47.55,22.025
17979,1887-01-01T00:00:00.000,Fell,Ochansk,Valid,500000,57.78333,55.26667
17988,1927-01-01T00:00:00.000,Fell,Oesede,Valid,1400,52.28333,8.05
17989,1855-01-01T00:00:00.000,Fell,Oesel,Valid,6000,58.5,23.0
17990,1900-01-01T00:00:00.000,Fell,Ofehértó,Valid,3750,47.88333,22.03333
17994,1741-01-01T00:00:00.000,Fell,Ogi,Valid,14360,33.28333,130.2
17995,1857-01-01T00:00:00.000,Fell,Ohaba,Valid,16250,46.06667,23.58333
17996,1963-01-01T00:00:00.000,Fell,Ohuma,Valid,7700,6.75,8.5
17997,1926-01-01T00:00:00.000,Fell,Ojuelos Altos,Valid,5850,38.18333,-5.4
17998,1958-01-01T00:00:00.000,Fell,Okabe,Valid,194,36.18333,139.21667
18000,1904-01-01T00:00:00.000,Fell,Okano,Valid,4742,35.08333,135.2
18002,1834-01-01T00:00:00.000,Fell,Okniny,Valid,12000,50.83333,25.5
18009,1930-01-01T00:00:00.000,Fell,Oldenburg (1930),Valid,16570,52.95,8.16667
18012,1520-01-01T00:00:00.000,Fell,Oliva-Gandia,Valid,,39.0,-0.03333
18013,1924-01-01T00:00:00.000,Fell,Olivenza,Valid,150000,38.71667,-7.06667
18015,1929-01-01T00:00:00.000,Fell,Olmedilla de Alarcón,Valid,40000,39.56667,-2.1
18019,1981-01-01T00:00:00.000,Fell,Omolon,Valid,250000,64.02,161.80833
18026,1864-01-01T00:00:00.000,Fell,Orgueil,Valid,14000,43.88333,1.38333
34489,2004-01-01T00:00:00.000,Fell,Orlando,Valid,180,28.5475,-81.36222
18030,1868-01-01T00:00:00.000,Fell,Ornans,Valid,6000,47.11667,6.15
18033,1671-01-01T00:00:00.000,Fell,Ortenau,Valid,4500,48.5,8.0
18034,1872-01-01T00:00:00.000,Fell,Orvinio,Valid,3400,42.13333,12.93333
18042,1928-01-01T00:00:00.000,Fell,Oterøy,Valid,246,58.88333,9.4
18045,1867-01-01T00:00:00.000,Fell,Otomi,Valid,6510,38.4,140.35
18046,1896-01-01T00:00:00.000,Fell,Ottawa,Valid,840,38.6,-95.21667
56729,2003-01-01T00:00:00.000,Fell,Ouadangou,Valid,4440,12.9,0.08
18050,1986-01-01T00:00:00.000,Fell,Oued el Hadjar,Valid,1215.5,30.18,-6.57717
31282,2003-01-01T00:00:00.000,Fell,Oum Dreyga,Valid,17000,24.3,-13.1
18052,1998-01-01T00:00:00.000,Fell,Ourique,Valid,20000,37.60833,-8.28
18055,1900-01-01T00:00:00.000,Fell,Ovambo,Valid,121.5,-18.0,16.0
18058,1856-01-01T00:00:00.000,Fell,Oviedo,Valid,205,43.4,-5.86667
18062,1775-01-01T00:00:00.000,Fell,Owrucz,Valid,,51.33333,28.83333
18068,1881-01-01T00:00:00.000,Fell,Pacula,Valid,3400,21.05,-99.3
18069,1929-01-01T00:00:00.000,Fell,Padvarninkai,Valid,3858,55.66667,25.0
18072,1910-01-01T00:00:00.000,Fell,Paitan,Valid,515,17.74333,120.45583
18073,1910-01-01T00:00:00.000,Fell,Palahatchie,Valid,,32.31667,-89.71667
18074,1988-01-01T00:00:00.000,Fell,Palca de Aparzo,Valid,1430,-23.11667,-65.1
18077,1914-01-01T00:00:00.000,Fell,Palinshih,Valid,18000,43.48333,118.61667
18079,1926-01-01T00:00:00.000,Fell,Palmyra,Valid,135,39.8,-91.5
18082,1949-01-01T00:00:00.000,Fell,Palolo Valley,Valid,682,21.3,-157.78333
32591,2002-01-01T00:00:00.000,Found,Dominion Range 03239,Valid,69.5,,
18093,1859-01-01T00:00:00.000,Fell,Pampanga,Valid,10500,15.08333,120.7
18098,1938-01-01T00:00:00.000,Fell,Pantar,Valid,2130,8.06667,124.28333
18101,1930-01-01T00:00:00.000,Fell,Paragould,Valid,408000,36.06667,-90.5
18102,1967-01-01T00:00:00.000,Fell,Parambu,Valid,2000,-6.23333,-40.7
18103,1956-01-01T00:00:00.000,Fell,Paranaiba,Valid,100000,-19.13333,-51.66667
18106,2003-01-01T00:00:00.000,Fell,Park Forest,Valid,18000,41.48472,-87.67917
18108,1857-01-01T00:00:00.000,Fell,Parnallee,Valid,77600,9.23333,78.35
18109,1942-01-01T00:00:00.000,Fell,Parsa,Valid,800,26.2,85.4
18110,1933-01-01T00:00:00.000,Fell,Pasamonte,Valid,5100,36.21667,-103.4
18112,1969-01-01T00:00:00.000,Fell,Patora,Valid,4375,20.93694,82.05
18116,1950-01-01T00:00:00.000,Fell,Patrimonio,Valid,2121,-19.53333,-48.56667
18118,1922-01-01T00:00:00.000,Fell,Patti,Valid,12,38.13333,14.96667
18171,1935-01-01T00:00:00.000,Fell,Patwar,Valid,37350,23.15,91.18333
18173,1966-01-01T00:00:00.000,Fell,Pavel,Valid,2968,43.46667,25.51667
18175,1938-01-01T00:00:00.000,Fell,Pavlodar (stone),Valid,142.5,52.3,77.03333
18176,1826-01-01T00:00:00.000,Fell,Pavlograd,Valid,40000,48.53333,35.98333
18177,1882-01-01T00:00:00.000,Fell,Pavlovka,Valid,2000,52.03333,43.0
18179,1989-01-01T00:00:00.000,Fell,Pê,Valid,,11.33367,-3.54217
18180,1963-01-01T00:00:00.000,Fell,Peace River,Valid,45760,56.13333,-117.93333
18181,1953-01-01T00:00:00.000,Fell,Peckelsheim,Valid,117.8,51.66667,9.25
18782,1992-01-01T00:00:00.000,Fell,Peekskill,Valid,12570,41.28333,-73.91667
18786,1946-01-01T00:00:00.000,Fell,Peña Blanca Spring,Valid,70000,30.125,-103.11667
18792,1899-01-01T00:00:00.000,Fell,Peramiho,Valid,165,-10.66667,35.5
18793,1935-01-01T00:00:00.000,Fell,Perpeti,Valid,23474,23.325,91.0
18797,1830-01-01T00:00:00.000,Fell,Perth,Valid,2,56.4,-3.43333
18798,1933-01-01T00:00:00.000,Fell,Pervomaisky,Valid,66000,56.63333,39.43333
18799,1933-01-01T00:00:00.000,Fell,Pesyanoe,Valid,3393,55.5,66.08333
18800,1995-01-01T00:00:00.000,Fell,Pétèlkolé,Valid,189,14.052,0.42
18801,1855-01-01T00:00:00.000,Fell,Petersburg,Valid,1800,35.3,-86.63333
18804,1779-01-01T00:00:00.000,Fell,Pettiswood,Valid,,53.53333,-7.33333
18808,1901-01-01T00:00:00.000,Fell,Phillips County (stone),Valid,57900,40.0,-99.25
18809,1887-01-01T00:00:00.000,Fell,Phu Hong,Valid,500,11.25,108.58333
18811,1933-01-01T00:00:00.000,Fell,Phum Sambo,Valid,7800,12.0,105.48333
18812,1941-01-01T00:00:00.000,Fell,Phuoc-Binh,Valid,11000,15.71667,108.1
18813,1968-01-01T00:00:00.000,Fell,Piancaldoli,Valid,13.1,44.24417,11.50222
18816,1843-01-01T00:00:00.000,Fell,Picote,Valid,,41.36667,-6.23333
18822,1863-01-01T00:00:00.000,Fell,Pillistfer,Valid,23250,58.66667,25.73333
18831,1996-01-01T00:00:00.000,Fell,Piplia Kalan,Valid,42000,26.03472,73.94167
18832,1881-01-01T00:00:00.000,Fell,Piquetberg,Valid,37,-32.86667,18.71667
18834,1882-01-01T00:00:00.000,Fell,Pirgunje,Valid,842,25.8,88.45
18835,1884-01-01T00:00:00.000,Fell,Pirthalla,Valid,1161,29.58333,76.0
18837,1921-01-01T00:00:00.000,Fell,Pitts,Valid,3760,31.95,-83.51667
18846,1930-01-01T00:00:00.000,Fell,Plantersville,Valid,2085,30.7,-96.11667
51706,2008-01-01T00:00:00.000,Fell,Pleşcoi,Valid,6913,45.275,26.70972
18849,1723-01-01T00:00:00.000,Fell,Ploschkovitz,Valid,39,50.53333,14.11667
18851,1868-01-01T00:00:00.000,Fell,Pnompehn,Valid,96,11.58333,104.91667
32592,2002-01-01T00:00:00.000,Found,Dominion Range 03240,Valid,290.89999999999998,,
18853,1819-01-01T00:00:00.000,Fell,Pohlitz,Valid,3000,50.93333,12.13333
18858,1866-01-01T00:00:00.000,Fell,Pokhra,Valid,350,26.71667,82.66667
18860,1942-01-01T00:00:00.000,Fell,Pollen,Valid,253.6,66.34833,14.015
18865,1931-01-01T00:00:00.000,Fell,Pontlyfni,Valid,157,53.03639,-4.31944
18874,1998-01-01T00:00:00.000,Fell,Portales Valley,Valid,71400,34.175,-103.295
18876,1796-01-01T00:00:00.000,Fell,Portugal,Valid,4500,38.5,-8.0
18879,1933-01-01T00:00:00.000,Fell,Po-wang Chen,Valid,665,31.41667,118.5
18883,1932-01-01T00:00:00.000,Fell,Prambachkirchen,Valid,2125,48.3025,13.94083
18887,1959-01-01T00:00:00.000,Fell,Pribram,Valid,5555,49.66667,14.03333
18888,1893-01-01T00:00:00.000,Fell,Pricetown,Valid,900,39.11667,-83.85
45984,2007-01-01T00:00:00.000,Fell,Puerto Lápice,Valid,500,39.35,-3.51667
18899,1863-01-01T00:00:00.000,Fell,Pulsora,Valid,560,23.36667,75.18333
18901,1868-01-01T00:00:00.000,Fell,Pultusk,Valid,250000,52.76667,21.26667
18902,1811-01-01T00:00:00.000,Fell,Punganaru,Valid,100,13.33333,78.95
18905,1937-01-01T00:00:00.000,Fell,Putinga,Valid,300000,-29.03333,-53.05
18907,1982-01-01T00:00:00.000,Fell,Qidong,Valid,1275,32.08333,121.5
18908,1976-01-01T00:00:00.000,Fell,Qingzhen,Valid,2600,26.53333,106.46667
22357,1925-01-01T00:00:00.000,Fell,Queen's Mercy,Valid,7000,-30.11667,28.7
22358,1857-01-01T00:00:00.000,Fell,Quenggouk,Valid,6045,17.76667,95.18333
22360,1898-01-01T00:00:00.000,Fell,Quesa,Valid,10750,39.0,-0.66667
22361,1990-01-01T00:00:00.000,Fell,Quija,Valid,17450,44.61667,126.13333
22363,1851-01-01T00:00:00.000,Fell,Quincay,Valid,65,46.6,0.25
22368,1957-01-01T00:00:00.000,Fell,Raco,Valid,5000,-26.66667,-65.45
22371,1986-01-01T00:00:00.000,Fell,Raghunathpura,Valid,10200,27.72528,76.465
31302,1983-01-01T00:00:00.000,Fell,Rahimyar Khan,Valid,67225,28.225,70.2
22376,1878-01-01T00:00:00.000,Fell,Rakovka,Valid,9000,52.98333,37.03333
22384,1940-01-01T00:00:00.000,Fell,Ramnagar,Valid,3766,26.45,82.9
22385,1916-01-01T00:00:00.000,Fell,Rampurhat,Valid,100,24.16667,87.76667
22386,1958-01-01T00:00:00.000,Fell,Ramsdorf,Valid,4682,51.88333,6.93333
22387,1917-01-01T00:00:00.000,Fell,Ranchapur,Valid,290.39999999999998,23.98333,87.08333
22390,1899-01-01T00:00:00.000,Fell,Rancho de la Presa,Valid,300,19.86667,-100.81667
22392,1937-01-01T00:00:00.000,Fell,Rangala,Valid,3224.5,25.38333,72.01667
22394,1919-01-01T00:00:00.000,Fell,Raoyang,Valid,4910,38.2,115.7
22395,1961-01-01T00:00:00.000,Fell,Ras Tanura,Valid,6.1,26.66667,50.15
22396,1740-01-01T00:00:00.000,Fell,Rasgrad,Valid,24700,43.5,26.53333
22398,1880-01-01T00:00:00.000,Fell,Ratyn,Valid,910,52.2,17.98333
53502,2007-01-01T00:00:00.000,Fell,Red Canyon Lake,Valid,18.41,38.13742,-119.75812
22584,1947-01-01T00:00:00.000,Fell,Reliegos,Valid,17300,42.475,-5.33333
22585,1919-01-01T00:00:00.000,Fell,Rembang,Valid,10000,-6.73333,111.36667
22586,1824-01-01T00:00:00.000,Fell,Renazzo,Valid,1000,44.76667,11.28333
22587,1925-01-01T00:00:00.000,Fell,Renca,Valid,300,-32.75,-65.28333
22589,1916-01-01T00:00:00.000,Fell,Renqiu,Valid,355,38.66667,116.13333
22590,1933-01-01T00:00:00.000,Fell,Repeev Khutor,Valid,7000,48.6,45.66667
22592,1965-01-01T00:00:00.000,Fell,Revelstoke,Valid,1,51.33333,-118.95
22593,1929-01-01T00:00:00.000,Fell,Rewari,Valid,3332,28.2,76.66667
22597,1903-01-01T00:00:00.000,Fell,Rich Mountain,Valid,668,35.03333,-83.03333
24140,1948-01-01T00:00:00.000,Fell,Uzcudun,Valid,20000,-44.11667,-66.15
22599,1918-01-01T00:00:00.000,Fell,Richardton,Valid,90000,46.88333,-102.31667
22602,1980-01-01T00:00:00.000,Fell,Richland Springs,Valid,1900,31.25,-99.03333
22603,1828-01-01T00:00:00.000,Fell,Richmond,Valid,1800,37.46667,-77.5
22611,1934-01-01T00:00:00.000,Fell,Rio Negro,Valid,1310,-26.1,-49.8
22614,1491-01-01T00:00:00.000,Fell,Rivolta de Bassi,Valid,103.3,45.48333,9.51667
22637,1876-01-01T00:00:00.000,Fell,Rochester,Valid,340,41.08333,-86.28333
22640,1895-01-01T00:00:00.000,Fell,Rockhampton,Valid,1641,-23.38333,150.51667
22641,1871-01-01T00:00:00.000,Fell,Roda,Valid,400,42.3,0.55
22642,1775-01-01T00:00:00.000,Fell,Rodach,Valid,2900,50.35,10.8
22766,1921-01-01T00:00:00.000,Fell,Rose City,Valid,10600,44.51667,-83.95
22773,1876-01-01T00:00:00.000,Fell,Rowton,Valid,3500,52.76667,-2.51667
22780,1976-01-01T00:00:00.000,Fell,Ruhobobo,Valid,465.5,-1.45,29.83333
22782,1934-01-01T00:00:00.000,Fell,Rumuruti,Valid,67,0.26667,36.53333
22783,1949-01-01T00:00:00.000,Fell,Rupota,Valid,6000,-10.26667,38.76667
22791,1914-01-01T00:00:00.000,Fell,Ryechki,Valid,13000,51.13333,34.5
22792,1855-01-01T00:00:00.000,Fell,Sabetmahet,Valid,1250,27.43333,82.08333
22793,1999-01-01T00:00:00.000,Fell,Sabrum,Valid,478,23.08333,91.66667
22796,1636-01-01T00:00:00.000,Fell,Sagan,Valid,,51.53333,14.88333
23101,1914-01-01T00:00:00.000,Fell,Saint-Sauveur,Valid,14000,43.73333,1.38333
23102,1966-01-01T00:00:00.000,Fell,Saint-Séverin,Valid,271000,45.3,0.23333
23103,1913-01-01T00:00:00.000,Fell,Sakauchi,Valid,4180,35.66667,136.3
23107,1981-01-01T00:00:00.000,Fell,Salem,Valid,61.4,44.97917,-122.96944
23111,1798-01-01T00:00:00.000,Fell,Salles,Valid,9000,46.05,4.63333
23114,1985-01-01T00:00:00.000,Fell,Salzwedel,Valid,43,52.75,11.05
23115,1921-01-01T00:00:00.000,Fell,Samelia,Valid,2462,25.66667,74.86667
23128,1973-01-01T00:00:00.000,Fell,San Juan Capistrano,Valid,56,33.48472,-117.6625
31315,2002-01-01T00:00:00.000,Fell,San Michele,Valid,237,43.66667,13.0
23130,1956-01-01T00:00:00.000,Fell,San Pedro de Quiles,Valid,282,-31.01667,-71.4
34063,1968-01-01T00:00:00.000,Fell,San Pedro Jacuaro,Valid,460,19.76667,-100.65
23161,1873-01-01T00:00:00.000,Fell,Santa Barbara,Valid,400,-29.2,-51.86667
23164,1939-01-01T00:00:00.000,Fell,Santa Cruz,Valid,60,24.16667,-99.33333
23165,1924-01-01T00:00:00.000,Fell,Santa Isabel,Valid,5500,-33.9,-61.7
50909,2008-01-01T00:00:00.000,Fell,Santa Lucia (2008),Valid,4000,-31.535556,-68.489444
23171,1962-01-01T00:00:00.000,Fell,São Jose do Rio Preto,Valid,927,-20.81,-49.38056
23176,1918-01-01T00:00:00.000,Fell,Saratov,Valid,200000,52.55,46.55
23187,1688-01-01T00:00:00.000,Fell,Sasagase,Valid,695,34.71667,137.78333
23188,1868-01-01T00:00:00.000,Fell,Sauguis,Valid,4000,43.15,-0.85
23190,1894-01-01T00:00:00.000,Fell,Savtschenskoje,Valid,2500,47.21667,29.86667
23192,1986-01-01T00:00:00.000,Fell,Sayama,Valid,430,35.86667,139.4
23455,1934-01-01T00:00:00.000,Fell,Sazovice,Valid,412,49.23333,17.56667
23457,1715-01-01T00:00:00.000,Fell,Schellin,Valid,7000,53.35,15.05
23458,1968-01-01T00:00:00.000,Fell,Schenectady,Valid,283.3,42.86083,-73.95028
23460,1846-01-01T00:00:00.000,Fell,Schönenberg,Valid,8000,48.11667,10.46667
23472,1871-01-01T00:00:00.000,Fell,Searsmont,Valid,5400,44.36667,-69.2
23473,1917-01-01T00:00:00.000,Fell,Sediköy,Valid,240,38.3,27.13333
23476,1853-01-01T00:00:00.000,Fell,Segowlie,Valid,6930,26.75,84.78333
23481,1939-01-01T00:00:00.000,Fell,Selakopi,Valid,1590,-7.23333,107.33333
23483,1947-01-01T00:00:00.000,Fell,Seldebourak,Valid,150,22.83333,4.98333
23487,1940-01-01T00:00:00.000,Fell,Semarkona,Valid,691,22.25,79.0
23495,1773-01-01T00:00:00.000,Fell,Sena,Valid,4000,41.71667,-0.05
23496,1993-01-01T00:00:00.000,Fell,Senboku,Valid,866,39.43833,140.51167
23500,1966-01-01T00:00:00.000,Fell,Seoni,Valid,20000,21.68389,79.50083
23501,1818-01-01T00:00:00.000,Fell,Seres,Valid,8500,41.05,23.56667
23502,1923-01-01T00:00:00.000,Fell,Serra de Magé,Valid,1800,-8.38333,-36.76667
23504,1908-01-01T00:00:00.000,Fell,Sete Lagoas,Valid,350,-19.46667,-44.21667
23508,1862-01-01T00:00:00.000,Fell,Sevilla,Valid,180,37.41667,-6.0
23509,1874-01-01T00:00:00.000,Fell,Sevrukovo,Valid,101000,50.61667,36.6
23512,1989-01-01T00:00:00.000,Fell,Sfax,Valid,7000,34.75,10.71667
23521,1850-01-01T00:00:00.000,Fell,Shalka,Valid,4000,23.1,87.3
23525,1921-01-01T00:00:00.000,Fell,Sharps,Valid,1265,37.83333,-76.7
23529,1904-01-01T00:00:00.000,Fell,Shelburne,Valid,18600,44.05,-80.16667
23530,1865-01-01T00:00:00.000,Fell,Shergotty,Valid,5000,24.55,84.83333
23531,1976-01-01T00:00:00.000,Fell,Sheyang,Valid,605,33.65,120.06667
23534,1921-01-01T00:00:00.000,Fell,Shikarpur,Valid,3679.7,25.85,87.5775
23582,1971-01-01T00:00:00.000,Fell,Shuangyang,Valid,3900,43.5,125.66667
23583,1912-01-01T00:00:00.000,Fell,Shupiyan,Valid,5000,33.71667,74.83333
23584,1863-01-01T00:00:00.000,Fell,Shytal,Valid,3200,24.33333,90.16667
23586,1794-01-01T00:00:00.000,Fell,Siena,Valid,3700,43.11667,11.6
23593,1947-01-01T00:00:00.000,Fell,Sikhote-Alin,Valid,23000000,46.16,134.65333
23594,1995-01-01T00:00:00.000,Fell,Silao,Valid,1710,20.93333,-101.38333
55584,1917-01-01T00:00:00.000,Fell,Silistra,Valid,0.15,44.11667,27.26667
23603,1920-01-01T00:00:00.000,Fell,Simmern,Valid,1222,49.98333,7.53333
23606,1916-01-01T00:00:00.000,Fell,Sinai,Valid,1455,30.9,32.48333
23611,1901-01-01T00:00:00.000,Fell,Sindhri,Valid,8400,26.21667,69.55
23613,1956-01-01T00:00:00.000,Fell,Sinnai,Valid,2000,39.3,9.2
23614,1933-01-01T00:00:00.000,Fell,Sioux County,Valid,4100,42.58333,-103.66667
23616,1875-01-01T00:00:00.000,Fell,Sitathali,Valid,1600,20.91667,82.58333
23617,1989-01-01T00:00:00.000,Fell,Sivas,Valid,40000,39.82467,36.13583
23619,1989-01-01T00:00:00.000,Fell,Sixiangkou,Valid,630,32.43333,119.86667
